time,depth,ice,snow,snowice,temp_diff02,temp_conv04
2017-12-08 15:00:00,45,0.3643001309861201,0.0,0.0,3.755126177068022,3.755126177068022
2017-12-08 15:00:00,46,0.3643001309861201,0.0,0.0,3.889342828149568,3.889342828149568
2017-12-08 15:00:00,47,0.3643001309861201,0.0,0.0,4.022868311157959,4.022868311157959
2017-12-08 15:00:00,48,0.3643001309861201,0.0,0.0,4.156811243863794,4.156811243863794
2017-12-08 15:00:00,49,0.3643001309861201,0.0,0.0,4.285573541654472,4.285573541654472
2017-12-08 15:00:00,50,0.3643001309861201,0.0,0.0,4.419138631610136,4.419138631610136
2017-12-08 16:00:00,1,0.3643419854356328,0.0,0.0,3.759912634113459e-10,3.759912634113459e-10
2017-12-08 16:00:00,2,0.3643419854356328,0.0,0.0,0.0902917389189662,0.0902917389189662
2017-12-08 16:00:00,3,0.3643419854356328,0.0,0.0,0.1646578907103365,0.1646578907103365
2017-12-08 16:00:00,4,0.3643419854356328,0.0,0.0,0.2395815465792435,0.2395815465792435
2017-12-08 16:00:00,5,0.3643419854356328,0.0,0.0,0.3150966912893878,0.3150966912893878
2017-12-08 16:00:00,6,0.3643419854356328,0.0,0.0,0.3913063514912685,0.3913063514912685
2017-12-08 16:00:00,7,0.3643419854356328,0.0,0.0,0.4683394045259574,0.4683394045259574
2017-12-08 16:00:00,8,0.3643419854356328,0.0,0.0,0.5462205148755762,0.5462205148755762
2017-12-08 16:00:00,9,0.3643419854356328,0.0,0.0,0.6247081927234384,0.6247081927234384
2017-12-08 16:00:00,10,0.3643419854356328,0.0,0.0,0.7033238746276058,0.7033238746276058
2017-12-08 16:00:00,11,0.3643419854356328,0.0,0.0,0.7817208940687818,0.7817208940687818
2017-12-08 16:00:00,12,0.3643419854356328,0.0,0.0,0.8598384798978095,0.8598384798978095
2017-12-08 16:00:00,13,0.3643419854356328,0.0,0.0,0.9377848808804078,0.9377848808804078
2017-12-08 16:00:00,14,0.3643419854356328,0.0,0.0,1.015641359488238,1.015641359488238
2017-12-08 16:00:00,15,0.3643419854356328,0.0,0.0,1.0932611676574404,1.0932611676574404
2017-12-08 16:00:00,16,0.3643419854356328,0.0,0.0,1.1702644138195597,1.1702644138195597
2017-12-08 16:00:00,17,0.3643419854356328,0.0,0.0,1.2461826474752409,1.2461826474752409
2017-12-08 16:00:00,18,0.3643419854356328,0.0,0.0,1.320933009151546,1.320933009151546
2017-12-08 16:00:00,19,0.3643419854356328,0.0,0.0,1.3949995037489065,1.3949995037489065
2017-12-08 16:00:00,20,0.3643419854356328,0.0,0.0,1.469208695097172,1.469208695097172
2017-12-08 16:00:00,21,0.3643419854356328,0.0,0.0,1.5438931202016726,1.5438931202016726
2017-12-08 16:00:00,22,0.3643419854356328,0.0,0.0,1.6189741865693703,1.6189741865693703
2017-12-08 16:00:00,23,0.3643419854356328,0.0,0.0,1.694367063322387,1.694367063322387
2017-12-08 16:00:00,24,0.3643419854356328,0.0,0.0,1.769973420497991,1.769973420497991
2017-12-08 16:00:00,25,0.3643419854356328,0.0,0.0,1.8457364074723976,1.8457364074723976
2017-12-08 16:00:00,26,0.3643419854356328,0.0,0.0,1.9216844234367108,1.9216844234367108
2017-12-08 16:00:00,27,0.3643419854356328,0.0,0.0,1.997825018018158,1.997825018018158
2017-12-08 16:00:00,28,0.3643419854356328,0.0,0.0,2.074172160180117,2.074172160180117
2017-12-08 16:00:00,29,0.3643419854356328,0.0,0.0,2.1508092588539403,2.1508092588539403
2017-12-08 16:00:00,30,0.3643419854356328,0.0,0.0,2.228018738397338,2.228018738397338
2017-12-08 16:00:00,31,0.3643419854356328,0.0,0.0,2.305982656454129,2.305982656454129
2017-12-08 16:00:00,32,0.3643419854356328,0.0,0.0,2.3848794518741743,2.3848794518741743
2017-12-08 16:00:00,33,0.3643419854356328,0.0,0.0,2.465087060358925,2.465087060358925
2017-12-08 16:00:00,34,0.3643419854356328,0.0,0.0,2.547077717893558,2.547077717893558
2017-12-08 16:00:00,35,0.3643419854356328,0.0,0.0,2.631500595744844,2.631500595744844
2017-12-08 16:00:00,36,0.3643419854356328,0.0,0.0,2.719067059348988,2.719067059348988
2017-12-08 16:00:00,37,0.3643419854356328,0.0,0.0,2.8108463221063107,2.8108463221063107
2017-12-08 16:00:00,38,0.3643419854356328,0.0,0.0,2.907606095071601,2.907606095071601
2017-12-08 16:00:00,39,0.3643419854356328,0.0,0.0,3.0104727723267954,3.0104727723267954
