depth,Jsw,Heat
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,45.51435403823854,35.25711080629136
0.75,45.51435403823854,26.119110093894932
1.25,45.51435403823854,19.34951266554914
1.75,45.51435403823854,14.334471543950475
2.25,45.51435403823854,10.619237703602112
2.75,45.51435403823854,7.866924780578727
3.25,45.51435403823854,5.827961218185246
3.75,45.51435403823854,4.31745985985805
4.25,45.51435403823854,3.1984529312447805
4.75,45.51435403823854,2.3694722094589826
5.25,45.51435403823854,1.7553481861661824
5.75,45.51435403823854,1.3003939199525125
6.25,45.51435403823854,0.9633555099645443
6.75,45.51435403823854,0.7136713147758628
7.25,45.51435403823854,0.528700713563837
7.75,45.51435403823854,0.3916711218955163
8.25,45.51435403823854,0.2901571036150484
8.75,45.51435403823854,0.21495366921826106
9.25,45.51435403823854,0.15924159475927874
9.75,45.51435403823854,0.11796907488808807
10.25,45.51435403823854,0.08739364015406173
10.75,45.51435403823854,0.0647428009978303
11.25,45.51435403823854,0.0479626466371632
11.75,45.51435403823854,0.03553160254092923
12.25,45.51435403823854,0.0263224585723412
12.75,45.51435403823854,0.019500156923530042
13.25,45.51435403823854,0.01444607155510381
13.75,45.51435403823854,0.010701913025292773
14.25,45.51435403823854,0.007928172165287902
14.75,45.51435403823854,0.005873334396746901
15.25,45.51435403823854,0.004351073137266767
15.75,45.51435403823854,0.0032233542596059894
16.25,45.51435403823854,0.002387919567228144
16.75,45.51435403823854,0.001769014324925013
17.25,45.51435403823854,0.0013105180445514173
17.75,45.51435403823854,0.0009708556459358647
18.25,45.51435403823854,0.0007192275521610079
18.75,45.51435403823854,0.0005328168754571849
19.25,45.51435403823854,0.00039472044962538466
19.75,45.51435403823854,0.0002924161011581649
20.25,45.51435403823854,0.0002166271757586768
20.75,45.51435403823854,0.00016048135889684887
21.25,45.51435403823854,0.00011888751475054768
21.75,45.51435403823854,8.80740371387723e-05
22.25,45.51435403823854,6.524685148140079e-05
22.75,45.51435403823854,4.833605641953561e-05
23.25,45.51435403823854,3.5808231311491533e-05
23.75,45.51435403823854,2.6527390205938516e-05
24.25,45.51435403823854,1.9651974011693022e-05
24.75,45.51435403823854,1.4558540420225775e-05
0.25,211.62085744433926,163.92938398222762
0.75,211.62085744433926,121.44187455916396
1.25,211.62085744433926,89.96635342717222
1.75,211.62085744433926,66.64871386714029
2.25,211.62085744433926,49.37458161777982
2.75,211.62085744433926,36.5775897009879
3.25,211.62085744433926,27.097344919111784
3.75,211.62085744433926,20.074206848175177
4.25,211.62085744433926,14.871338198861894
4.75,211.62085744433926,11.016958303636928
5.25,211.62085744433926,8.161563447824987
5.75,211.62085744433926,6.046234911398654
6.25,211.62085744433926,4.479160988886035
6.75,211.62085744433926,3.318244073933516
7.25,211.62085744433926,2.4582156706390825
7.75,211.62085744433926,1.8210909591747613
8.25,211.62085744433926,1.3490973640754085
8.75,211.62085744433926,0.9994359087807402
9.25,211.62085744433926,0.7404003316283637
9.75,211.62085744433926,0.5485020562690784
10.25,211.62085744433926,0.4063403173655222
10.75,211.62085744433926,0.30102431090197046
11.25,211.62085744433926,0.22300429438433805
11.75,211.62085744433926,0.16520564457018735
12.25,211.62085744433926,0.12238735165706251
12.75,211.62085744433926,0.09066678008853277
13.25,211.62085744433926,0.06716760270012746
13.75,211.62085744433926,0.04975898391976494
14.25,211.62085744433926,0.03686236193037051
14.75,211.62085744433926,0.027308309375382554
15.25,211.62085744433926,0.020230493161296763
15.75,211.62085744433926,0.014987117947265547
16.25,211.62085744433926,0.011102730050840295
16.75,211.62085744433926,0.008225104720972955
17.25,211.62085744433926,0.006093307444311977
17.75,211.62085744433926,0.004514033178961862
18.25,211.62085744433926,0.003344078027736768
18.75,211.62085744433926,0.0024773539343287796
19.25,211.62085744433926,0.0018352689336283018
19.75,211.62085744433926,0.0013596006658829513
20.25,211.62085744433926,0.001007216946137086
20.75,211.62085744433926,0.0007461646658777505
21.25,211.62085744433926,0.0005527723801111233
21.75,211.62085744433926,0.00040950385107592103
22.25,211.62085744433926,0.00030336791431637475
22.75,211.62085744433926,0.00022474047849578045
23.25,211.62085744433926,0.00016649184139440212
23.75,211.62085744433926,0.00012334018969982366
24.25,211.62085744433926,9.137265987196902e-05
24.75,211.62085744433926,6.769053130530784e-05
0.25,359.0560320917763,278.13815172443105
0.75,359.0560320917763,206.0498106641947
1.25,359.0560320917763,152.64545410805354
1.75,359.0560320917763,113.08253370748105
2.25,359.0560320917763,83.77360141135652
2.75,359.0560320917763,62.061010337660576
3.25,359.0560320917763,45.975927252055406
3.75,359.0560320917763,34.05980462105978
4.25,359.0560320917763,25.23212385614047
4.75,359.0560320917763,18.6924170991267
5.25,359.0560320917763,13.847683175615563
5.75,359.0560320917763,10.258616010723685
6.25,359.0560320917763,7.599769659721301
6.75,359.0560320917763,5.630047836905639
7.25,359.0560320917763,4.170842020889391
7.75,359.0560320917763,3.0898357646598194
8.25,359.0560320917763,2.289006633374021
8.75,359.0560320917763,1.695737821264792
9.25,359.0560320917763,1.2562334754920763
9.75,359.0560320917763,0.9306406480748506
10.25,359.0560320917763,0.6894355490008917
10.75,359.0560320917763,0.5107464166855635
11.25,359.0560320917763,0.37837025162856247
11.75,359.0560320917763,0.2803035765703656
12.25,359.0560320917763,0.20765399684557992
12.75,359.0560320917763,0.1538338644605896
13.25,359.0560320917763,0.11396292975028656
13.75,359.0560320917763,0.08442581484128284
14.25,359.0560320917763,0.06254418193032339
14.75,359.0560320917763,0.04633386957161578
15.25,359.0560320917763,0.03432497481334317
15.75,359.0560320917763,0.025428566766165697
16.25,359.0560320917763,0.018837945586197124
16.75,359.0560320917763,0.013955493330465588
17.25,359.0560320917763,0.010338483737811089
17.75,359.0560320917763,0.007658937127192082
18.25,359.0560320917763,0.005673880174879592
18.75,359.0560320917763,0.004203313815515571
19.25,359.0560320917763,0.003113891461777131
19.75,359.0560320917763,0.002306827532109726
20.25,359.0560320917763,0.0017089398677571244
20.75,359.0560320917763,0.0012660137920838845
21.25,359.0560320917763,0.0009378860848100971
21.75,359.0560320917763,0.0006948031005511595
22.25,359.0560320917763,0.0005147227966744504
22.75,359.0560320917763,0.0003813160263766837
23.25,359.0560320917763,0.0002824858601777981
23.75,359.0560320917763,0.0002092706723046608
24.25,359.0560320917763,0.00015503152709760582
24.75,359.0560320917763,0.0001148501800540178
0.25,512.1704804653587,396.7462960433896
0.75,512.1704804653587,293.91688509692597
1.25,512.1704804653587,217.73898384581761
1.75,512.1704804653587,161.3050065857039
2.25,512.1704804653587,119.49768796587398
2.75,512.1704804653587,88.52606457445788
3.25,512.1704804653587,65.58172164200475
3.75,512.1704804653587,48.58413433607366
4.25,512.1704804653587,35.99201195221165
4.75,512.1704804653587,26.66353825319255
5.25,512.1704804653587,19.752834965809026
5.75,512.1704804653587,14.633260052790268
6.25,512.1704804653587,10.840585675080945
6.75,512.1704804653587,8.030903390961186
7.25,512.1704804653587,5.949439560558641
7.75,512.1704804653587,4.4074532293064745
8.25,512.1704804653587,3.2651216590727117
8.75,512.1704804653587,2.4188616177835853
9.25,512.1704804653587,1.7919367597617377
9.75,512.1704804653587,1.3274994019408537
10.25,512.1704804653587,0.9834357449018679
10.75,512.1704804653587,0.728547118693001
11.25,512.1704804653587,0.5397209801529415
11.75,512.1704804653587,0.3998351361814949
12.25,512.1704804653587,0.2962051541520075
12.75,512.1704804653587,0.21943417525564418
13.25,512.1704804653587,0.1625608352696466
13.75,512.1704804653587,0.12042802873699335
14.25,512.1704804653587,0.0892152779691463
14.75,512.1704804653587,0.06609230348272777
15.25,512.1704804653587,0.04896238266683045
15.75,512.1704804653587,0.03627222520757876
16.25,512.1704804653587,0.026871125338445035
16.75,512.1704804653587,0.019906619260942296
17.25,512.1704804653587,0.014747186260679671
17.75,512.1704804653587,0.010924984285698583
18.25,512.1704804653587,0.008093427419506962
18.75,512.1704804653587,0.005995758500135771
19.25,512.1704804653587,0.004441767143707872
19.75,512.1704804653587,0.00329054203208418
20.25,512.1704804653587,0.0024376934932870045
20.75,512.1704804653587,0.0018058877562642816
21.25,512.1704804653587,0.0013378345543466042
21.75,512.1704804653587,0.0009910922141175714
22.25,512.1704804653587,0.0007342191705940827
22.75,512.1704804653587,0.0005439229395499147
23.25,512.1704804653587,0.0004029480242653378
23.75,512.1704804653587,0.000298511238363461
24.25,512.1704804653587,0.00022114256445791557
24.75,512.1704804653587,0.000163826441118705
0.25,664.3497568596736,514.630021378652
0.75,664.3497568596736,381.2472967471274
1.25,664.3497568596736,282.43494401592176
1.75,664.3497568596736,209.23295268421577
2.25,664.3497568596736,155.00358371550283
2.75,664.3497568596736,114.8294790874085
3.25,664.3497568596736,85.06777037934249
3.75,664.3497568596736,63.01975428978544
4.25,664.3497568596736,46.686182240757915
4.75,664.3497568596736,34.58597445802069
5.25,664.3497568596736,25.62192005853423
5.75,664.3497568596736,18.98118522821255
6.25,664.3497568596736,14.061607867194525
6.75,664.3497568596736,10.417095320099094
7.25,664.3497568596736,7.717174019707663
7.75,664.3497568596736,5.7170231259710125
8.25,664.3497568596736,4.235274899778075
8.75,664.3497568596736,3.137568815351535
9.25,664.3497568596736,2.32436814705517
9.75,664.3497568596736,1.721934274910673
10.25,664.3497568596736,1.2756402856701887
10.75,664.3497568596736,0.9450175666601068
11.25,664.3497568596736,0.7000862322461072
11.75,664.3497568596736,0.5186366368963291
12.25,664.3497568596736,0.3842154705258888
12.75,664.3497568596736,0.28463382123337805
13.25,664.3497568596736,0.2108619209919493
13.75,664.3497568596736,0.15621035311878476
14.25,664.3497568596736,0.11572347584952107
14.75,664.3497568596736,0.08573005946994589
15.25,664.3497568596736,0.06351039011546313
15.75,664.3497568596736,0.0470496542001392
16.25,664.3497568596736,0.03485524110823722
16.75,664.3497568596736,0.025821397699236588
17.25,664.3497568596736,0.019128961899063435
17.75,664.3497568596736,0.014171083517552542
18.25,664.3497568596736,0.010498196876605304
18.75,664.3497568596736,0.007777255530493105
19.25,664.3497568596736,0.0057615326038869576
19.75,664.3497568596736,0.004268248332011238
20.25,664.3497568596736,0.003161996134748273
20.75,664.3497568596736,0.0023424643503466873
21.25,664.3497568596736,0.001735340272034188
21.75,664.3497568596736,0.0012855716926056969
22.25,664.3497568596736,0.0009523749338749359
22.75,664.3497568596736,0.0007055367039350984
23.25,664.3497568596736,0.000522674445634844
23.75,664.3497568596736,0.00038720675281100816
24.25,664.3497568596736,0.00028684981765339713
24.75,664.3497568596736,0.00021250357151686474
0.25,773.9305627102319,599.515387671447
0.75,773.9305627102319,444.13192276607174
1.25,773.9305627102319,329.02102077151136
1.75,773.9305627102319,243.74476717483358
2.25,773.9305627102319,180.57056471893986
2.75,773.9305627102319,133.76996446257797
3.25,773.9305627102319,99.09922705382365
3.75,773.9305627102319,73.41451305694719
4.25,773.9305627102319,54.38680893506237
4.75,773.9305627102319,40.290739023829445
