time,depth,AirTemp_degC,Longwave_Wm-2,Latent_Wm-2,Sensible_Wm-2,Shortwave_Wm-2,lightExtinct_m-1,Area_m2,ice,snow,snowice,temp_initial00,temp_heat01
2017-12-04 00:00:00,28,6.3499805111354295,582.1730402675533,19.112409095939203,57.055652779045886,0.0,0.4,39850000.0,0.1151487830253976,0.0,0.0,2.581575347794842,2.581582093279827
2017-12-04 00:00:00,29,6.3499805111354295,582.1730402675533,19.112409095939203,57.055652779045886,0.0,0.4,39850000.0,0.1151487830253976,0.0,0.0,2.675281222038336,2.6752849662713056
2017-12-04 00:00:00,30,6.3499805111354295,582.1730402675533,19.112409095939203,57.055652779045886,0.0,0.4,39850000.0,0.1151487830253976,0.0,0.0,2.768475191738103,2.76847901917625
2017-12-04 00:00:00,31,6.3499805111354295,582.1730402675533,19.112409095939203,57.055652779045886,0.0,0.4,39850000.0,0.1151487830253976,0.0,0.0,2.861301741403062,2.861307613041129
2017-12-04 00:00:00,32,6.3499805111354295,582.1730402675533,19.112409095939203,57.055652779045886,0.0,0.4,39850000.0,0.1151487830253976,0.0,0.0,2.9540734437990666,2.954079522671418
2017-12-04 00:00:00,33,6.3499805111354295,582.1730402675533,19.112409095939203,57.055652779045886,0.0,0.4,39850000.0,0.1151487830253976,0.0,0.0,3.047152668526401,3.0471589697965213
2017-12-04 00:00:00,34,6.3499805111354295,582.1730402675533,19.112409095939203,57.055652779045886,0.0,0.4,39850000.0,0.1151487830253976,0.0,0.0,3.1407544333930857,3.1407609739519446
2017-12-04 00:00:00,35,6.3499805111354295,582.1730402675533,19.112409095939203,57.055652779045886,0.0,0.4,39850000.0,0.1151487830253976,0.0,0.0,3.234875748079208,3.234884246502725
2017-12-04 00:00:00,36,6.3499805111354295,582.1730402675533,19.112409095939203,57.055652779045886,0.0,0.4,39850000.0,0.1151487830253976,0.0,0.0,3.3294108329821874,3.329419772500351
2017-12-04 00:00:00,37,6.3499805111354295,582.1730402675533,19.112409095939203,57.055652779045886,0.0,0.4,39850000.0,0.1151487830253976,0.0,0.0,3.424315351484047,3.424330437736597
2017-12-04 00:00:00,38,6.3499805111354295,582.1730402675533,19.112409095939203,57.055652779045886,0.0,0.4,39850000.0,0.1151487830253976,0.0,0.0,3.5193379448496453,3.5193544793824403
2017-12-04 00:00:00,39,6.3499805111354295,582.1730402675533,19.112409095939203,57.055652779045886,0.0,0.4,39850000.0,0.1151487830253976,0.0,0.0,3.61454759164138,3.614568168355312
2017-12-04 00:00:00,40,6.3499805111354295,582.1730402675533,19.112409095939203,57.055652779045886,0.0,0.4,39850000.0,0.1151487830253976,0.0,0.0,3.7098677402625984,3.709891108791988
2017-12-04 00:00:00,41,6.3499805111354295,582.1730402675533,19.112409095939203,57.055652779045886,0.0,0.4,39850000.0,0.1151487830253976,0.0,0.0,3.8053837172467984,3.805410754091848
2017-12-04 00:00:00,42,6.3499805111354295,582.1730402675533,19.112409095939203,57.055652779045886,0.0,0.4,39850000.0,0.1151487830253976,0.0,0.0,3.901137085342801,3.90116915663486
2017-12-04 00:00:00,43,6.3499805111354295,582.1730402675533,19.112409095939203,57.055652779045886,0.0,0.4,39850000.0,0.1151487830253976,0.0,0.0,3.99702274327006,3.997057774059879
